ID	StemEnergy5p	StemEnergy3p	LoopEnergy	DMS_local
 LocalEnergy_I1.1_845	-9.35	-3.3	7.2	0.5214285714285714
 LocalEnergy_I1.1_846	-12.4	-8.5	4.2	1.0
 LocalEnergy_I1.1_847	-9.15	-11.2	7.0	0.7100591715976331
 LocalEnergy_I1.1_848	-28.2	-7.8	4.6	1.0
 LocalEnergy_I1.1_849	-14.95	-7.75	7.5	0.951048951048951
 LocalEnergy_I1.1_84	-8.9	-2.1	5.3	0.5982905982905984
 LocalEnergy_I1.1_850	-8.45	-11.2	6.6	0.9494949494949495
 LocalEnergy_I1.1_851	-6.9	-10.0	5.1	0.9642857142857142
 LocalEnergy_I1.1_852	-6.1	-2.4	4.8	0.5974025974025974
 LocalEnergy_I1.1_853	-17.6	-12.65	4.6	0.8894230769230769
 LocalEnergy_I1.1_854	-29.4	-2.4	2.7	0.978021978021978
 LocalEnergy_I1.1_855	-3.65	-24.3	8.0	0.8933333333333334
 LocalEnergy_I1.1_856	-2.4	-22.4	6.3	0.608974358974359
 LocalEnergy_I1.1_857	-22.85	-6.7	8.0	0.7012987012987013
 LocalEnergy_I1.1_858	-5.8	-7.45	6.6	0.8777777777777778
 LocalEnergy_I1.1_859	-13.35	-2.17	4.9	0.5777777777777777
 LocalEnergy_I1.1_85	-16.15	-7.77	5.4	0.8769230769230769
 LocalEnergy_I1.1_860	-10.35	-5.65	5.9	0.4444444444444444
 LocalEnergy_I1.1_861	-7.5	-5.6	4.4	0.5353535353535352
 LocalEnergy_I1.1_862	-8.65	-8.7	3.7	1.0
 LocalEnergy_I1.1_863	-6.7	-29.1	2.7	0.925
 LocalEnergy_I1.1_864	-7.25	-10.0	6.0	0.72
 LocalEnergy_I1.1_865	-15.4	-9.0	3.9	0.980952380952381
 LocalEnergy_I1.1_866	-4.6	-3.9	5.3	0.5192307692307693
 LocalEnergy_I1.1_867	-13.5	-9.45	3.7	0.8506493506493508
 LocalEnergy_I1.1_868	-4.2	-8.05	2.7	0.8571428571428572
 LocalEnergy_I1.1_869	-7.8	-11.1	4.2	0.888888888888889
 LocalEnergy_I1.1_86	-11.1	-7.25	6.5	0.9467455621301775
 LocalEnergy_I1.1_870	-8.55	-5.4	3.9	0.7777777777777778
 LocalEnergy_I1.1_871	-21.5	-16.6	3.5	0.9365079365079364
 LocalEnergy_I1.1_872	-5.95	-13.15	0.813	0.9393939393939393
 LocalEnergy_I1.1_873	-7.0	-14.95	5.8	0.8125
 LocalEnergy_I1.1_874	-7.77	-19.45	2.0	0.8928571428571429
 LocalEnergy_I1.1_875	-12.55	-5.05	6.6	0.7521367521367521
 LocalEnergy_I1.1_876	-14.95	-7.55	4.4	0.6636363636363636
 LocalEnergy_I1.1_877	-9.55	-4.0	5.6	0.6601307189542484
 LocalEnergy_I1.1_878	-5.2	-12.85	5.8	0.6783216783216783
 LocalEnergy_I1.1_879	-21.25	-6.0	3.0	1.0
 LocalEnergy_I1.1_87	-4.7	-19.0	3.4	0.96875
 LocalEnergy_I1.1_880	-4.5	-13.1	5.1	0.71900826446281
 LocalEnergy_I1.1_881	-24.55	-3.55	7.3	0.7266666666666668
 LocalEnergy_I1.1_882	-12.55	-12.3	4.4	0.9480519480519481
 LocalEnergy_I1.1_883	-11.85	-17.55	4.4	1.0
 LocalEnergy_I1.1_884	-20.0	-9.7	3.3	1.0
 LocalEnergy_I1.1_885	-12.4	-5.6	2.7	1.0
 LocalEnergy_I1.1_886	-22.4	-1.9	4.5	0.9642857142857143
 LocalEnergy_I1.1_887	-8.0	-12.05	6.6	0.9401709401709402
 LocalEnergy_I1.1_888	-12.05	-15.2	2.6	0.9880952380952381
 LocalEnergy_I1.1_889	-2.17	-6.25	4.6	0.7211538461538461
 LocalEnergy_I1.1_88	-7.5	-17.8	3.0	1.0
 LocalEnergy_I1.1_890	-16.6	-4.35	6.0	0.7851851851851852
 LocalEnergy_I1.1_891	-15.1	-5.15	3.7	0.676923076923077
 LocalEnergy_I1.1_892	-9.0	-25.0	4.4	0.9714285714285714
 LocalEnergy_I1.1_893	-7.8	-17.9	2.0	0.978021978021978
 LocalEnergy_I1.1_894	-19.95	-6.9	5.3	0.951923076923077
 LocalEnergy_I1.1_895	-23.4	-5.2	1.2	0.7666666666666666
 LocalEnergy_I1.1_896	-7.8	-14.15	5.8	0.7272727272727273
 LocalEnergy_I1.1_897	-6.3	-5.95	5.4	0.390625
 LocalEnergy_I1.1_898	-16.75	-7.05	3.0	0.984375
 LocalEnergy_I1.1_899	-13.1	-9.4	5.6	1.0
 LocalEnergy_I1.1_89	-7.45	-11.0	3.9	0.7832167832167832
 LocalEnergy_I1.1_8	-3.95	-15.05	6.8	0.825
 LocalEnergy_I1.1_900	-14.3	-6.7	3.4	0.9545454545454546
 LocalEnergy_I1.1_901	-7.0	-7.6	4.6	0.9545454545454545
 LocalEnergy_I1.1_902	-3.55	-19.55	4.6	0.8854166666666666
 LocalEnergy_I1.1_903	-8.9	-11.0	6.3	0.8787878787878788
 LocalEnergy_I1.1_904	-5.25	-16.0	5.1	0.8166666666666667
 LocalEnergy_I1.1_905	-12.2	-4.5	3.7	0.984375
 LocalEnergy_I1.1_906	-6.35	-20.4	3.0	0.9642857142857143
 LocalEnergy_I1.1_907	-9.2	-23.95	6.6	0.5481481481481482
 LocalEnergy_I1.1_908	-6.2	-8.2	6.3	0.8402777777777778
 LocalEnergy_I1.1_909	-8.95	-5.5	5.8	0.875
 LocalEnergy_I1.1_90	-6.25	-19.0	7.0	0.9408284023668638
 LocalEnergy_I1.1_910	-8.57	-12.4	2.5	0.9494949494949495
 LocalEnergy_I1.1_911	-10.95	-11.2	7.5	1.0
 LocalEnergy_I1.1_912	-8.8	-9.65	5.8	0.6145833333333333
 LocalEnergy_I1.1_913	-9.65	-8.7	4.7	0.8531249999999999
 LocalEnergy_I1.1_914	-12.1	-3.65	3.0	0.5656565656565656
 LocalEnergy_I1.1_915	-5.2	-16.7	3.0	0.9583333333333333
 LocalEnergy_I1.1_916	-2.1	-17.3	5.8	0.7083333333333333
 LocalEnergy_I1.1_917	-8.35	-10.55	6.3	0.9595959595959596
 LocalEnergy_I1.1_918	-22.4	-10.25	6.6	0.8962962962962963
 LocalEnergy_I1.1_919	-7.77	-16.15	5.3	0.7472527472527474
 LocalEnergy_I1.1_91	-4.5	-3.75	4.2	0.46875
 LocalEnergy_I1.1_920	-4.6	-30.0	3.0	1.0
 LocalEnergy_I1.1_921	-13.6	-20.6	4.6	0.9583333333333334
 LocalEnergy_I1.1_922	-7.75	-12.8	2.1	1.0
 LocalEnergy_I1.1_923	-17.75	-6.25	3.0	1.0
 LocalEnergy_I1.1_924	-5.6	-6.85	7.7	0.7657342657342657
 LocalEnergy_I1.1_925	-17.45	-9.9	6.1	0.9603174603174602
 LocalEnergy_I1.1_926	-7.2	-11.55	3.7	0.8363636363636364
 LocalEnergy_I1.1_927	-9.2	-24.75	4.0	0.984375
 LocalEnergy_I1.1_928	-12.2	-8.5	3.4	0.5659340659340659
 LocalEnergy_I1.1_929	-6.7	-4.35	6.5	0.7946428571428572
 LocalEnergy_I1.1_92	-5.45	-7.2	4.9	0.6199999999999999
 LocalEnergy_I1.1_930	-9.25	-4.2	4.4	0.8484848484848484
 LocalEnergy_I1.1_931	-20.15	-4.3	7.3	0.7583333333333333
 LocalEnergy_I1.1_932	-29.0	-7.6	3.0	0.8466666666666667
 LocalEnergy_I1.1_933	-16.3	-3.6	6.1	0.8181818181818181
 LocalEnergy_I1.1_934	-12.95	-11.3	4.7	1.0
 LocalEnergy_I1.1_935	-23.6	-5.6	7.5	0.9166666666666666
 LocalEnergy_I1.1_936	-7.9	-4.5	4.4	0.91
 LocalEnergy_I1.1_937	-9.9	-13.0	3.9	0.9464285714285714
 LocalEnergy_I1.1_939	-10.85	-7.15	2.7	0.9375
 LocalEnergy_I1.1_93	-9.57	-11.95	5.8	0.8846153846153846
 LocalEnergy_I1.1_940	-14.65	-19.0	1.2	1.0
 LocalEnergy_I1.1_941	-4.2	-14.6	5.1	0.9294871794871794
 LocalEnergy_I1.1_942	-7.9	-10.3	5.2	0.9479166666666666
 LocalEnergy_I1.1_943	-14.15	-11.3	5.8	0.9791666666666667
 LocalEnergy_I1.1_944	-8.15	-2.2	3.4	0.9431818181818181
 LocalEnergy_I1.1_945	-6.25	-8.75	4.1	0.8034188034188035
 LocalEnergy_I1.1_946	-7.0	-7.6	3.5	0.5234375
 LocalEnergy_I1.1_947	-5.6	-15.7	6.5	0.8441558441558441
 LocalEnergy_I1.1_948	-17.0	-12.1	6.6	0.9846153846153847
 LocalEnergy_I1.1_949	-15.1	-13.25	1.0	0.8666666666666667
 LocalEnergy_I1.1_94	-13.9	-5.4	8.0	0.9642857142857143
 LocalEnergy_I1.1_950	-13.8	-12.85	5.6	0.9583333333333335
 LocalEnergy_I1.1_951	-15.1	-11.0	5.4	0.4423076923076923
 LocalEnergy_I1.1_952	-15.95	-11.65	5.1	0.9791666666666666
 LocalEnergy_I1.1_953	-9.1	-7.55	3.4	0.8317307692307692
 LocalEnergy_I1.1_954	-20.0	-9.1	3.2	1.0
 LocalEnergy_I1.1_955	-7.7	-2.17	6.0	0.2777777777777778
 LocalEnergy_I1.1_956	-8.55	-8.7	5.8	0.8666666666666667
 LocalEnergy_I1.1_957	-11.55	-5.1	5.6	0.8896103896103895
 LocalEnergy_I1.1_958	-4.6	-17.35	3.3	0.9047619047619047
 LocalEnergy_I1.1_959	-10.0	-9.05	3.2	1.0
 LocalEnergy_I1.1_95	-10.0	-9.05	3.4	0.9545454545454545
 LocalEnergy_I1.1_960	-2.17	-8.4	7.0	0.9761904761904762
 LocalEnergy_I1.1_962	-11.85	-17.0	3.9	0.8333333333333333
 LocalEnergy_I1.1_963	-25.5	-3.65	5.6	0.8541666666666666
 LocalEnergy_I1.1_964	-19.75	-10.0	4.6	0.6666666666666667
 LocalEnergy_I1.1_965	-7.8	-2.17	5.8	0.5972222222222221
 LocalEnergy_I1.1_966	-17.55	-12.85	3.4	0.875
 LocalEnergy_I1.1_967	-11.65	-3.1	6.6	0.9351851851851852
 LocalEnergy_I1.1_968	-10.15	-8.9	5.2	0.9761904761904762
 LocalEnergy_I1.1_969	-7.55	-2.4	6.8	0.5571428571428572
 LocalEnergy_I1.1_96	-6.15	-11.2	4.4	0.8500000000000001
 LocalEnergy_I1.1_970	-13.75	-9.0	3.7	0.982905982905983
 LocalEnergy_I1.1_971	-17.55	-14.2	3.7	1.0
 LocalEnergy_I1.1_972	-4.2	-7.7	5.8	0.8958333333333334
 LocalEnergy_I1.1_973	-9.57	-16.6	3.8	1.0
 LocalEnergy_I1.1_974	-7.6	-7.5	4.9	0.6470588235294118
 LocalEnergy_I1.1_975	-22.05	-7.45	2.0	0.980952380952381
 LocalEnergy_I1.1_976	-14.5	-2.4	4.4	0.8866666666666667
 LocalEnergy_I1.1_977	-18.0	-14.0	6.6	1.0
 LocalEnergy_I1.1_978	-6.6	-24.7	6.1	0.7285714285714285
 LocalEnergy_I1.1_979	-18.35	-10.0	6.1	0.9714285714285714
 LocalEnergy_I1.1_97	-6.05	-13.2	3.6	0.8727272727272728
 LocalEnergy_I1.1_980	-6.7	-7.45	6.3	0.5818181818181818
 LocalEnergy_I1.1_981	-4.5	-17.1	4.6	0.9423076923076923
 LocalEnergy_I1.1_982	-10.3	-5.85	4.4	0.9285714285714286
 LocalEnergy_I1.1_983	-5.05	-18.5	3.2	0.9714285714285714
 LocalEnergy_I1.1_984	-10.9	-2.4	5.8	0.6704545454545454
 LocalEnergy_I1.1_985	-7.65	-9.6	3.7	0.9538461538461538
 LocalEnergy_I1.1_986	-6.7	-10.15	6.8	0.8083333333333333
 LocalEnergy_I1.1_987	-11.05	-19.65	4.4	0.8766233766233766
 LocalEnergy_I1.1_988	-14.95	-11.5	6.8	1.0
 LocalEnergy_I1.1_989	-6.1	-23.6	6.6	0.8095238095238095
 LocalEnergy_I1.1_98	-15.6	-5.45	2.3	0.9583333333333334
 LocalEnergy_I1.1_990	-7.5	-12.4	3.5	0.9259259259259259
 LocalEnergy_I1.1_991	-7.2	-5.6	4.1	0.7564102564102564
 LocalEnergy_I1.1_992	-7.35	-5.2	5.8	0.856060606060606
 LocalEnergy_I1.1_993	-7.9	-9.1	5.3	0.992063492063492
 LocalEnergy_I1.1_994	-5.85	-25.25	3.0	0.9249999999999999
 LocalEnergy_I1.1_995	-16.15	-10.6	4.9	0.7685185185185186
 LocalEnergy_I1.1_996	-16.75	-7.45	4.4	0.8925619834710743
 LocalEnergy_I1.1_997	-13.3	-12.55	7.0	1.0
 LocalEnergy_I1.1_998	-11.9	-13.55	1.2	1.0
 LocalEnergy_I1.1_999	-14.55	-8.55	4.9	0.9914529914529915
 LocalEnergy_I1.1_99	-6.65	-7.45	4.9	0.788888888888889
 LocalEnergy_I1.1_9	-4.2	-7.0	8.7	0.5757575757575758
