rna_name	rna_ID	rna_type
bpRNA_RFAM_23834	82210	Pseudoknot Forming RNA
bpRNA_RFAM_23835	82211	Pseudoknot Forming RNA
bpRNA_RFAM_23836	82212	Pseudoknot Forming RNA
bpRNA_RFAM_23837	82213	Pseudoknot Forming RNA
bpRNA_RFAM_23838	82214	Pseudoknot Forming RNA
bpRNA_RFAM_23839	82215	Pseudoknot Forming RNA
bpRNA_RFAM_23840	82216	Pseudoknot Forming RNA
bpRNA_RFAM_23841	82217	Pseudoknot Forming RNA
bpRNA_RFAM_23842	82218	Pseudoknot Forming RNA
bpRNA_RFAM_23843	82219	Pseudoknot Forming RNA
bpRNA_RFAM_23844	82220	Pseudoknot Forming RNA
bpRNA_RFAM_23845	82221	Pseudoknot Forming RNA
bpRNA_RFAM_23846	82222	Pseudoknot Forming RNA
bpRNA_RFAM_23847	82223	Pseudoknot Forming RNA
bpRNA_RFAM_23848	82224	Pseudoknot Forming RNA
bpRNA_RFAM_23849	82225	Pseudoknot Forming RNA
bpRNA_RFAM_23850	82226	Pseudoknot Forming RNA
bpRNA_RFAM_23851	82227	Pseudoknot Forming RNA
bpRNA_RFAM_23852	82228	Pseudoknot Forming RNA
bpRNA_RFAM_23853	82229	Pseudoknot Forming RNA
bpRNA_RFAM_23854	82230	Pseudoknot Forming RNA
bpRNA_RFAM_23855	82231	Pseudoknot Forming RNA
bpRNA_RFAM_23856	82232	Pseudoknot Forming RNA
bpRNA_RFAM_23857	82233	Pseudoknot Forming RNA
bpRNA_RFAM_23858	82234	Pseudoknot Forming RNA
bpRNA_RFAM_23859	82235	Pseudoknot Forming RNA
bpRNA_RFAM_23860	82236	Pseudoknot Forming RNA
bpRNA_RFAM_23861	82237	Pseudoknot Forming RNA
bpRNA_RFAM_23862	82238	Pseudoknot Forming RNA
bpRNA_RFAM_23863	82239	Pseudoknot Forming RNA
bpRNA_RFAM_23864	82240	Pseudoknot Forming RNA
bpRNA_RFAM_23865	82241	Pseudoknot Forming RNA
bpRNA_RFAM_23866	82242	Pseudoknot Forming RNA
bpRNA_RFAM_23867	82243	Pseudoknot Forming RNA
bpRNA_RFAM_23868	82244	Pseudoknot Forming RNA
bpRNA_RFAM_23869	82245	Pseudoknot Forming RNA
bpRNA_RFAM_23870	82246	Pseudoknot Forming RNA
bpRNA_RFAM_23871	82247	Pseudoknot Forming RNA
bpRNA_RFAM_23872	82248	Pseudoknot Forming RNA
bpRNA_RFAM_23873	82249	Pseudoknot Forming RNA
bpRNA_RFAM_23874	82250	Pseudoknot Forming RNA
bpRNA_RFAM_23875	82251	Pseudoknot Forming RNA
bpRNA_RFAM_23876	82252	Pseudoknot Forming RNA
bpRNA_RFAM_23877	82253	Pseudoknot Forming RNA
bpRNA_RFAM_23878	82254	Pseudoknot Forming RNA
bpRNA_RFAM_23879	82255	Pseudoknot Forming RNA
bpRNA_RFAM_23880	82256	Pseudoknot Forming RNA
bpRNA_RFAM_23881	82257	Pseudoknot Forming RNA
bpRNA_RFAM_23882	82258	Pseudoknot Forming RNA
bpRNA_RFAM_23883	82259	Pseudoknot Forming RNA
bpRNA_RFAM_23884	82260	Pseudoknot Forming RNA
bpRNA_RFAM_23885	82261	Pseudoknot Forming RNA
bpRNA_RFAM_23886	82262	Pseudoknot Forming RNA
bpRNA_RFAM_23887	82263	Pseudoknot Forming RNA
bpRNA_RFAM_23888	82264	Pseudoknot Forming RNA
bpRNA_RFAM_23889	82265	Pseudoknot Forming RNA
bpRNA_RFAM_23890	82266	Pseudoknot Forming RNA
bpRNA_RFAM_23891	82267	Pseudoknot Forming RNA
bpRNA_RFAM_23892	82268	Pseudoknot Forming RNA
bpRNA_RFAM_23893	82269	Pseudoknot Forming RNA
bpRNA_RFAM_23894	82270	Pseudoknot Forming RNA
bpRNA_RFAM_23895	82271	Pseudoknot Forming RNA
bpRNA_RFAM_23896	82272	Pseudoknot Forming RNA
bpRNA_RFAM_23897	82273	Pseudoknot Forming RNA
bpRNA_RFAM_23898	82274	Pseudoknot Forming RNA
bpRNA_RFAM_23899	82275	Pseudoknot Forming RNA
bpRNA_RFAM_23900	82276	Pseudoknot Forming RNA
bpRNA_RFAM_23901	82277	Pseudoknot Forming RNA
bpRNA_RFAM_23902	82278	Pseudoknot Forming RNA
bpRNA_RFAM_23903	82279	Pseudoknot Forming RNA
bpRNA_RFAM_23904	82280	Pseudoknot Forming RNA
bpRNA_RFAM_23905	82281	snoRNA
bpRNA_RFAM_23906	82282	snoRNA
bpRNA_RFAM_23907	82283	snoRNA
bpRNA_RFAM_23908	82284	snoRNA
bpRNA_RFAM_23909	82285	snoRNA
bpRNA_RFAM_23910	82286	snoRNA
bpRNA_RFAM_23911	82287	snoRNA
bpRNA_RFAM_23912	82288	snoRNA
bpRNA_RFAM_23913	82289	snoRNA
bpRNA_RFAM_23914	82290	snoRNA
bpRNA_RFAM_23915	82291	snoRNA
bpRNA_RFAM_23916	82292	snoRNA
bpRNA_RFAM_23917	82293	snoRNA
bpRNA_RFAM_23918	82294	snoRNA
bpRNA_RFAM_23919	82295	snoRNA
bpRNA_RFAM_23920	82296	snoRNA
bpRNA_RFAM_23921	82297	snoRNA
bpRNA_RFAM_23922	82298	snoRNA
bpRNA_RFAM_23923	82299	snoRNA
bpRNA_RFAM_23924	82300	snoRNA
bpRNA_RFAM_23925	82301	snoRNA
bpRNA_RFAM_23926	82302	snoRNA
bpRNA_RFAM_23927	82303	snoRNA
bpRNA_RFAM_23928	82304	snoRNA
bpRNA_RFAM_23929	82305	snoRNA
bpRNA_RFAM_23930	82306	snoRNA
bpRNA_RFAM_23931	82307	snoRNA
bpRNA_RFAM_23932	82308	snoRNA
bpRNA_RFAM_23933	82309	snoRNA
bpRNA_RFAM_23934	82310	snoRNA
bpRNA_RFAM_23935	82311	snoRNA
bpRNA_RFAM_23936	82312	snoRNA
bpRNA_RFAM_23937	82313	snoRNA
bpRNA_RFAM_23938	82314	snoRNA
bpRNA_RFAM_23939	82315	snoRNA
bpRNA_RFAM_23940	82316	snoRNA
bpRNA_RFAM_23941	82317	snoRNA
bpRNA_RFAM_23942	82318	snoRNA
bpRNA_RFAM_23943	82319	snoRNA
bpRNA_RFAM_23944	82320	snoRNA
bpRNA_RFAM_23945	82321	snoRNA
bpRNA_RFAM_23946	82322	snoRNA
bpRNA_RFAM_23947	82323	snoRNA
bpRNA_RFAM_23948	82324	snoRNA
bpRNA_RFAM_23949	82325	snoRNA
bpRNA_RFAM_23950	82326	snoRNA
bpRNA_RFAM_23951	82327	snoRNA
bpRNA_RFAM_23952	82328	snoRNA
bpRNA_RFAM_23953	82329	snoRNA
bpRNA_RFAM_23954	82330	snoRNA
bpRNA_RFAM_23955	82331	snoRNA
bpRNA_RFAM_23956	82332	snoRNA
bpRNA_RFAM_23957	82333	snoRNA
bpRNA_RFAM_23958	82334	snoRNA
bpRNA_RFAM_23959	82335	snoRNA
bpRNA_RFAM_23960	82336	snoRNA
bpRNA_RFAM_23961	82337	snoRNA
bpRNA_RFAM_23962	82338	snoRNA
bpRNA_RFAM_23963	82339	snoRNA
bpRNA_RFAM_23964	82340	snoRNA
bpRNA_RFAM_23965	82341	snoRNA
bpRNA_RFAM_23966	82342	snoRNA
bpRNA_RFAM_23967	82343	snoRNA
bpRNA_RFAM_23968	82344	snoRNA
bpRNA_RFAM_23969	82345	snoRNA
bpRNA_RFAM_23970	82346	snoRNA
bpRNA_RFAM_23971	82347	snoRNA
bpRNA_RFAM_23972	82348	snoRNA
bpRNA_RFAM_23973	82349	snoRNA
bpRNA_RFAM_23974	82350	snoRNA
bpRNA_RFAM_23975	82351	snoRNA
bpRNA_RFAM_23976	82352	snoRNA
bpRNA_RFAM_23977	82353	snoRNA
bpRNA_RFAM_23978	82354	snoRNA
bpRNA_RFAM_23979	82355	snoRNA
bpRNA_RFAM_23980	82356	snoRNA
bpRNA_RFAM_23981	82357	snoRNA
bpRNA_RFAM_23982	82358	snoRNA
bpRNA_RFAM_23983	82359	snoRNA
bpRNA_RFAM_23984	82360	snoRNA
bpRNA_RFAM_23985	82361	snoRNA
bpRNA_RFAM_23986	82362	snoRNA
bpRNA_RFAM_23987	82363	snoRNA
bpRNA_RFAM_23988	82364	snoRNA
bpRNA_RFAM_23989	82365	snoRNA
bpRNA_RFAM_23990	82366	snoRNA
bpRNA_RFAM_23991	82367	snoRNA
bpRNA_RFAM_23992	82368	snoRNA
bpRNA_RFAM_23993	82369	snoRNA
bpRNA_RFAM_23994	82370	snoRNA
bpRNA_RFAM_23995	82371	snoRNA
bpRNA_RFAM_23996	82372	snoRNA
bpRNA_RFAM_23997	82373	snoRNA
bpRNA_RFAM_23998	82374	snoRNA
bpRNA_RFAM_23999	82375	snoRNA
bpRNA_RFAM_24000	82376	snoRNA
bpRNA_RFAM_24001	82377	snoRNA
bpRNA_RFAM_24002	82378	snoRNA
bpRNA_RFAM_24003	82379	snoRNA
bpRNA_RFAM_24004	82380	snoRNA
bpRNA_RFAM_24005	82381	snoRNA
bpRNA_RFAM_24006	82382	snoRNA
bpRNA_RFAM_24007	82383	snoRNA
bpRNA_RFAM_24008	82384	snoRNA
bpRNA_RFAM_24009	82385	snoRNA
bpRNA_RFAM_24010	82386	snoRNA
bpRNA_RFAM_24011	82387	snoRNA
bpRNA_RFAM_24012	82388	snoRNA
bpRNA_RFAM_24013	82389	snoRNA
bpRNA_RFAM_24014	82390	snoRNA
bpRNA_RFAM_24015	82391	snoRNA
bpRNA_RFAM_24016	82392	snoRNA
bpRNA_RFAM_24017	82393	snoRNA
bpRNA_RFAM_24018	82394	snoRNA
bpRNA_RFAM_24019	82395	snoRNA
bpRNA_RFAM_24020	82396	snoRNA
bpRNA_RFAM_24021	82397	snoRNA
bpRNA_RFAM_24022	82398	snoRNA
bpRNA_RFAM_24023	82399	snoRNA
bpRNA_RFAM_24024	82400	snoRNA
bpRNA_RFAM_24025	82401	snoRNA
bpRNA_RFAM_24026	82402	snoRNA
bpRNA_RFAM_24027	82403	snoRNA
bpRNA_RFAM_24028	82404	snoRNA
bpRNA_RFAM_24029	82405	snoRNA
bpRNA_RFAM_24030	82406	snoRNA
bpRNA_RFAM_24031	82407	snoRNA
bpRNA_RFAM_24032	82408	snoRNA
bpRNA_RFAM_24033	82409	snoRNA
bpRNA_RFAM_24034	82410	snoRNA
bpRNA_RFAM_24035	82411	snoRNA
bpRNA_RFAM_24036	82412	snoRNA
bpRNA_RFAM_24037	82413	snoRNA
bpRNA_RFAM_24038	82414	snoRNA
bpRNA_RFAM_24039	82415	snoRNA
bpRNA_RFAM_24040	82416	snoRNA
bpRNA_RFAM_24041	82417	snoRNA
bpRNA_RFAM_24042	82418	snoRNA
bpRNA_RFAM_24043	82419	snoRNA
bpRNA_RFAM_24044	82420	snoRNA
bpRNA_RFAM_24045	82421	snoRNA
bpRNA_RFAM_24046	82422	snoRNA
bpRNA_RFAM_24047	82423	snoRNA
bpRNA_RFAM_24048	82424	snoRNA
bpRNA_RFAM_24049	82425	snoRNA
bpRNA_RFAM_24050	82426	snoRNA
bpRNA_RFAM_24051	82427	snoRNA
bpRNA_RFAM_24052	82428	snoRNA
bpRNA_RFAM_24053	82429	snoRNA
bpRNA_RFAM_24054	82430	snoRNA
bpRNA_RFAM_24055	82431	snoRNA
bpRNA_RFAM_24056	82432	snoRNA
bpRNA_RFAM_24057	82433	snoRNA
bpRNA_RFAM_24058	82434	snoRNA
bpRNA_RFAM_24059	82435	snoRNA
bpRNA_RFAM_24060	82436	snoRNA
bpRNA_RFAM_24061	82437	snoRNA
bpRNA_RFAM_24062	82438	snoRNA
bpRNA_RFAM_24063	82439	snoRNA
bpRNA_RFAM_24064	82440	snoRNA
bpRNA_RFAM_24065	82441	snoRNA
bpRNA_RFAM_24066	82442	snoRNA
bpRNA_RFAM_24067	82443	snoRNA
bpRNA_RFAM_24068	82444	snoRNA
bpRNA_RFAM_24069	82445	snoRNA
bpRNA_RFAM_24070	82446	snoRNA
bpRNA_RFAM_24071	82447	snoRNA
bpRNA_RFAM_24072	82448	snoRNA
bpRNA_RFAM_24073	82449	snoRNA
bpRNA_RFAM_24074	82450	snoRNA
bpRNA_RFAM_24075	82451	snoRNA
bpRNA_RFAM_24076	82452	snoRNA
bpRNA_RFAM_24077	82453	snoRNA
bpRNA_RFAM_24078	82454	snoRNA
bpRNA_RFAM_24079	82455	snoRNA
bpRNA_RFAM_24080	82456	snoRNA
bpRNA_RFAM_24081	82457	snoRNA
bpRNA_RFAM_24082	82458	snoRNA
bpRNA_RFAM_24083	82459	snoRNA
bpRNA_RFAM_24084	82460	snoRNA
bpRNA_RFAM_24085	82461	snoRNA
bpRNA_RFAM_24086	82462	snoRNA
bpRNA_RFAM_24087	82463	snoRNA
bpRNA_RFAM_24088	82464	snoRNA
bpRNA_RFAM_24089	82465	snoRNA
bpRNA_RFAM_24090	82466	snoRNA
bpRNA_RFAM_24091	82467	snoRNA
bpRNA_RFAM_24092	82468	snoRNA
bpRNA_RFAM_24093	82469	snoRNA
bpRNA_RFAM_24094	82470	snoRNA
bpRNA_RFAM_24095	82471	snoRNA
bpRNA_RFAM_24096	82472	snoRNA
bpRNA_RFAM_24097	82473	snoRNA
bpRNA_RFAM_24098	82474	snoRNA
bpRNA_RFAM_24099	82475	snoRNA
bpRNA_RFAM_24100	82476	snoRNA
bpRNA_RFAM_24101	82477	snoRNA
bpRNA_RFAM_24102	82478	snoRNA
bpRNA_RFAM_24103	82479	snoRNA
bpRNA_RFAM_24104	82480	snoRNA
bpRNA_RFAM_24105	82481	snoRNA
bpRNA_RFAM_24106	82482	snoRNA
bpRNA_RFAM_24107	82483	snoRNA
bpRNA_RFAM_24108	82484	snoRNA
bpRNA_RFAM_24109	82485	snoRNA
bpRNA_RFAM_24110	82486	snoRNA
bpRNA_RFAM_24111	82487	snoRNA
bpRNA_RFAM_24112	82488	snoRNA
bpRNA_RFAM_24113	82489	snoRNA
bpRNA_RFAM_24114	82490	snoRNA
bpRNA_RFAM_24115	82491	snoRNA
bpRNA_RFAM_24116	82492	snoRNA
bpRNA_RFAM_24117	82493	snoRNA
bpRNA_RFAM_24118	82494	snoRNA
bpRNA_RFAM_24119	82495	snoRNA
bpRNA_RFAM_24120	82496	snoRNA
bpRNA_RFAM_24121	82497	snoRNA
bpRNA_RFAM_24122	82498	snoRNA
bpRNA_RFAM_24123	82499	snoRNA
bpRNA_RFAM_24124	82500	snoRNA
bpRNA_RFAM_24125	82501	snoRNA
bpRNA_RFAM_24126	82502	snoRNA
bpRNA_RFAM_24127	82503	snoRNA
bpRNA_RFAM_24128	82504	snoRNA
bpRNA_RFAM_24129	82505	snoRNA
bpRNA_RFAM_24130	82506	snoRNA
bpRNA_RFAM_24131	82507	snoRNA
bpRNA_RFAM_24132	82508	snoRNA
bpRNA_RFAM_24133	82509	snoRNA
bpRNA_RFAM_24134	82510	snoRNA
bpRNA_RFAM_24135	82511	snoRNA
bpRNA_RFAM_24136	82512	snoRNA
bpRNA_RFAM_24137	82513	snoRNA
bpRNA_RFAM_24138	82514	snoRNA
bpRNA_RFAM_24139	82515	snoRNA
bpRNA_RFAM_24140	82516	snoRNA
bpRNA_RFAM_24141	82517	snoRNA
bpRNA_RFAM_24142	82518	snoRNA
bpRNA_RFAM_24143	82519	snoRNA
bpRNA_RFAM_24144	82520	snoRNA
bpRNA_RFAM_24145	82521	snoRNA
bpRNA_RFAM_24146	82522	snoRNA
bpRNA_RFAM_24147	82523	snoRNA
bpRNA_RFAM_24148	82524	snoRNA
bpRNA_RFAM_24149	82525	snoRNA
bpRNA_RFAM_24150	82526	snoRNA
bpRNA_RFAM_24151	82527	snoRNA
bpRNA_RFAM_24152	82528	snoRNA
bpRNA_RFAM_24153	82529	snoRNA
bpRNA_RFAM_24154	82530	snoRNA
bpRNA_RFAM_24155	82531	snoRNA
bpRNA_RFAM_24156	82532	snoRNA
bpRNA_RFAM_24157	82533	snoRNA
bpRNA_RFAM_24158	82534	snoRNA
bpRNA_RFAM_24159	82535	snoRNA
bpRNA_RFAM_24160	82536	snoRNA
bpRNA_RFAM_24161	82537	snoRNA
bpRNA_RFAM_24162	82538	snoRNA
bpRNA_RFAM_24163	82539	snoRNA
bpRNA_RFAM_24164	82540	snoRNA
bpRNA_RFAM_24165	82541	snoRNA
bpRNA_RFAM_24166	82542	snoRNA
bpRNA_RFAM_24167	82543	snoRNA
bpRNA_RFAM_24168	82544	snoRNA
bpRNA_RFAM_24169	82545	snoRNA
bpRNA_RFAM_24170	82546	snoRNA
bpRNA_RFAM_24171	82547	snoRNA
bpRNA_RFAM_24172	82548	snoRNA
bpRNA_RFAM_24173	82549	snoRNA
bpRNA_RFAM_24174	82550	snoRNA
bpRNA_RFAM_24175	82551	snoRNA
bpRNA_RFAM_24176	82552	snoRNA
bpRNA_RFAM_24177	82553	snoRNA
bpRNA_RFAM_24178	82554	snoRNA
bpRNA_RFAM_24179	82555	snoRNA
bpRNA_RFAM_24180	82556	snoRNA
bpRNA_RFAM_24181	82557	snoRNA
bpRNA_RFAM_24182	82558	snoRNA
bpRNA_RFAM_24183	82559	snoRNA
bpRNA_RFAM_24184	82560	snoRNA
bpRNA_RFAM_24185	82561	snoRNA
bpRNA_RFAM_24186	82562	snoRNA
bpRNA_RFAM_24187	82563	snoRNA
bpRNA_RFAM_24188	82564	snoRNA
bpRNA_RFAM_24189	82565	snoRNA
bpRNA_RFAM_24190	82566	snoRNA
bpRNA_RFAM_24191	82567	snoRNA
bpRNA_RFAM_24192	82568	snoRNA
bpRNA_RFAM_24193	82569	snoRNA
bpRNA_RFAM_24194	82570	snoRNA
bpRNA_RFAM_24195	82571	snoRNA
bpRNA_RFAM_24196	82572	snoRNA
bpRNA_RFAM_24197	82573	snoRNA
bpRNA_RFAM_24198	82574	snoRNA
bpRNA_RFAM_24199	82575	snoRNA
bpRNA_RFAM_24200	82576	snoRNA
bpRNA_RFAM_24201	82577	snoRNA
bpRNA_RFAM_24202	82578	snoRNA
bpRNA_RFAM_24203	82579	snoRNA
bpRNA_RFAM_24204	82580	snoRNA
bpRNA_RFAM_24205	82581	snoRNA
bpRNA_RFAM_24206	82582	snoRNA
bpRNA_RFAM_24207	82583	snoRNA
bpRNA_RFAM_24208	82584	snoRNA
bpRNA_RFAM_24209	82585	snoRNA
bpRNA_RFAM_24210	82586	snoRNA
bpRNA_RFAM_24211	82587	snoRNA
bpRNA_RFAM_24212	82588	snoRNA
bpRNA_RFAM_24213	82589	snoRNA
bpRNA_RFAM_24214	82590	snoRNA
bpRNA_RFAM_24215	82591	snoRNA
bpRNA_RFAM_24216	82592	snoRNA
bpRNA_RFAM_24217	82593	snoRNA
bpRNA_RFAM_24218	82594	snoRNA
bpRNA_RFAM_24219	82595	snoRNA
bpRNA_RFAM_24220	82596	snoRNA
bpRNA_RFAM_24221	82597	snoRNA
bpRNA_RFAM_24222	82598	snoRNA
bpRNA_RFAM_24223	82599	snoRNA
bpRNA_RFAM_24224	82600	snoRNA
bpRNA_RFAM_24225	82601	snoRNA
bpRNA_RFAM_24226	82602	snoRNA
bpRNA_RFAM_24227	82603	snoRNA
bpRNA_RFAM_24228	82604	snoRNA
bpRNA_RFAM_24229	82605	snoRNA
bpRNA_RFAM_24230	82606	snoRNA
bpRNA_RFAM_24231	82607	snoRNA
bpRNA_RFAM_24232	82608	snoRNA
bpRNA_RFAM_24233	82609	snoRNA
bpRNA_RFAM_24234	82610	snoRNA
bpRNA_RFAM_24235	82611	snoRNA
bpRNA_RFAM_24236	82612	snoRNA
bpRNA_RFAM_24237	82613	snoRNA
bpRNA_RFAM_24238	82614	snoRNA
bpRNA_RFAM_24239	82615	snoRNA
bpRNA_RFAM_24240	82616	snoRNA
bpRNA_RFAM_24241	82617	snoRNA
bpRNA_RFAM_24242	82618	snoRNA
bpRNA_RFAM_24243	82619	snoRNA
bpRNA_RFAM_24244	82620	snoRNA
bpRNA_RFAM_24245	82621	snoRNA
bpRNA_RFAM_24246	82622	snoRNA
bpRNA_RFAM_24247	82623	snoRNA
bpRNA_RFAM_24248	82624	snoRNA
bpRNA_RFAM_24249	82625	snoRNA
bpRNA_RFAM_24250	82626	snoRNA
bpRNA_RFAM_24251	82627	snoRNA
bpRNA_RFAM_24252	82628	snoRNA
bpRNA_RFAM_24253	82629	snoRNA
bpRNA_RFAM_24254	82630	snoRNA
bpRNA_RFAM_24255	82631	snoRNA
bpRNA_RFAM_24256	82632	snoRNA
bpRNA_RFAM_24257	82633	snoRNA
bpRNA_RFAM_24258	82634	snoRNA
bpRNA_RFAM_24259	82635	snoRNA
bpRNA_RFAM_24260	82636	snoRNA
bpRNA_RFAM_24261	82637	snoRNA
bpRNA_RFAM_24262	82638	snoRNA
bpRNA_RFAM_24263	82639	snoRNA
bpRNA_RFAM_24264	82640	snoRNA
bpRNA_RFAM_24265	82641	snoRNA
bpRNA_RFAM_24266	82642	snoRNA
bpRNA_RFAM_24267	82643	snoRNA
bpRNA_RFAM_24268	82644	snoRNA
bpRNA_RFAM_24269	82645	snoRNA
bpRNA_RFAM_24270	82646	snoRNA
bpRNA_RFAM_24271	82647	snoRNA
bpRNA_RFAM_24272	82648	snoRNA
bpRNA_RFAM_24273	82649	snoRNA
bpRNA_RFAM_24274	82650	snoRNA
bpRNA_RFAM_24275	82651	snoRNA
bpRNA_RFAM_24276	82652	snoRNA
bpRNA_RFAM_24277	82653	snoRNA
bpRNA_RFAM_24278	82654	snoRNA
bpRNA_RFAM_24279	82655	snoRNA
bpRNA_RFAM_24280	82656	snoRNA
bpRNA_RFAM_24281	82657	snoRNA
bpRNA_RFAM_24282	82658	snoRNA
bpRNA_RFAM_24283	82659	snoRNA
bpRNA_RFAM_24284	82660	snoRNA
bpRNA_RFAM_24285	82661	snoRNA
bpRNA_RFAM_24286	82662	snoRNA
bpRNA_RFAM_24287	82663	snoRNA
bpRNA_RFAM_24288	82664	snoRNA
bpRNA_RFAM_24289	82665	snoRNA
bpRNA_RFAM_24290	82666	snoRNA
bpRNA_RFAM_24291	82667	snoRNA
bpRNA_RFAM_24292	82668	snoRNA
bpRNA_RFAM_24293	82669	snoRNA
bpRNA_RFAM_24294	82670	snoRNA
bpRNA_RFAM_24295	82671	snoRNA
bpRNA_RFAM_24296	82672	snoRNA
bpRNA_RFAM_24297	82673	snoRNA
bpRNA_RFAM_24298	82674	snoRNA
bpRNA_RFAM_24299	82675	snoRNA
bpRNA_RFAM_24300	82676	snoRNA
bpRNA_RFAM_24301	82677	snoRNA
bpRNA_RFAM_24302	82678	snoRNA
bpRNA_RFAM_24303	82679	snoRNA
bpRNA_RFAM_24304	82680	snoRNA
bpRNA_RFAM_24305	82681	snoRNA
bpRNA_RFAM_24306	82682	snoRNA
bpRNA_RFAM_24307	82683	snoRNA
bpRNA_RFAM_24308	82684	snoRNA
bpRNA_RFAM_24309	82685	snoRNA
bpRNA_RFAM_24310	82686	snoRNA
bpRNA_RFAM_24311	82687	snoRNA
bpRNA_RFAM_24312	82688	snoRNA
bpRNA_RFAM_24313	82689	snoRNA
bpRNA_RFAM_24314	82690	snoRNA
bpRNA_RFAM_24315	82691	snoRNA
bpRNA_RFAM_24316	82692	snoRNA
bpRNA_RFAM_24317	82693	snoRNA
bpRNA_RFAM_24318	82694	snoRNA
bpRNA_RFAM_24319	82695	snoRNA
bpRNA_RFAM_24320	82696	snoRNA
bpRNA_RFAM_24321	82697	snoRNA
bpRNA_RFAM_24322	82698	snoRNA
bpRNA_RFAM_24323	82699	snoRNA
bpRNA_RFAM_24324	82700	snoRNA
bpRNA_RFAM_24325	82701	snoRNA
bpRNA_RFAM_24326	82702	snoRNA
bpRNA_RFAM_24327	82703	snoRNA
bpRNA_RFAM_24328	82704	snoRNA
bpRNA_RFAM_24329	82705	snoRNA
bpRNA_RFAM_24330	82706	snoRNA
bpRNA_RFAM_24331	82707	snoRNA
bpRNA_RFAM_24332	82708	snoRNA
bpRNA_RFAM_24333	82709	snoRNA
bpRNA_RFAM_24334	82710	snoRNA
bpRNA_RFAM_24335	82711	snoRNA
bpRNA_RFAM_24336	82712	snoRNA
bpRNA_RFAM_24337	82713	snoRNA
bpRNA_RFAM_24338	82714	snoRNA
bpRNA_RFAM_24339	82715	snoRNA
bpRNA_RFAM_24340	82716	snoRNA
bpRNA_RFAM_24341	82717	snoRNA
bpRNA_RFAM_24342	82718	snoRNA
bpRNA_RFAM_24343	82719	snoRNA
bpRNA_RFAM_24344	82720	snoRNA
bpRNA_RFAM_24345	82721	snoRNA
bpRNA_RFAM_24346	82722	snoRNA
bpRNA_RFAM_24347	82723	snoRNA
bpRNA_RFAM_24348	82724	snoRNA
bpRNA_RFAM_24349	82725	snoRNA
bpRNA_RFAM_24350	82726	snoRNA
bpRNA_RFAM_24351	82727	snoRNA
bpRNA_RFAM_24352	82728	snoRNA
bpRNA_RFAM_24353	82729	snoRNA
bpRNA_RFAM_24354	82730	snoRNA
bpRNA_RFAM_24355	82731	snoRNA
bpRNA_RFAM_24356	82732	snoRNA
bpRNA_RFAM_24357	82733	snoRNA
bpRNA_RFAM_24358	82734	snoRNA
bpRNA_RFAM_24359	82735	snoRNA
bpRNA_RFAM_24360	82736	snoRNA
bpRNA_RFAM_24361	82737	snoRNA
bpRNA_RFAM_24362	82738	snoRNA
bpRNA_RFAM_24363	82739	snoRNA
bpRNA_RFAM_24364	82740	snoRNA
bpRNA_RFAM_24365	82741	snoRNA
bpRNA_RFAM_24366	82742	snoRNA
bpRNA_RFAM_24367	82743	snoRNA
bpRNA_RFAM_24368	82744	snoRNA
bpRNA_RFAM_24369	82745	snoRNA
bpRNA_RFAM_24370	82746	snoRNA
bpRNA_RFAM_24371	82747	snoRNA
bpRNA_RFAM_24372	82748	snoRNA
bpRNA_RFAM_24373	82749	snoRNA
bpRNA_RFAM_24374	82750	snoRNA
bpRNA_RFAM_24375	82751	snoRNA
bpRNA_RFAM_24376	82752	snoRNA
bpRNA_RFAM_24377	82753	snoRNA
bpRNA_RFAM_24378	82754	snoRNA
bpRNA_RFAM_24379	82755	snoRNA
bpRNA_RFAM_24380	82756	snoRNA
bpRNA_RFAM_24381	82757	snoRNA
bpRNA_RFAM_24382	82758	snoRNA
bpRNA_RFAM_24383	82759	snoRNA
bpRNA_RFAM_24384	82760	snoRNA
bpRNA_RFAM_24385	82761	snoRNA
bpRNA_RFAM_24386	82762	snoRNA
bpRNA_RFAM_24387	82763	snoRNA
bpRNA_RFAM_24388	82764	snoRNA
bpRNA_RFAM_24389	82765	snoRNA
bpRNA_RFAM_24390	82766	snoRNA
bpRNA_RFAM_24391	82767	snoRNA
bpRNA_RFAM_24392	82768	snoRNA
bpRNA_RFAM_24393	82769	snoRNA
bpRNA_RFAM_24394	82770	snoRNA
bpRNA_RFAM_24395	82771	snoRNA
bpRNA_RFAM_24396	82772	snoRNA
bpRNA_RFAM_24397	82773	snoRNA
bpRNA_RFAM_24398	82774	snoRNA
bpRNA_RFAM_24399	82775	snoRNA
bpRNA_RFAM_24400	82776	snoRNA
bpRNA_RFAM_24401	82777	snoRNA
bpRNA_RFAM_24402	82778	snoRNA
bpRNA_RFAM_24403	82779	snoRNA
bpRNA_RFAM_24404	82780	snoRNA
bpRNA_RFAM_24405	82781	snoRNA
bpRNA_RFAM_24406	82782	snoRNA
bpRNA_RFAM_24407	82783	snoRNA
bpRNA_RFAM_24408	82784	snoRNA
bpRNA_RFAM_24409	82785	snoRNA
bpRNA_RFAM_24410	82786	snoRNA
bpRNA_RFAM_24411	82787	snoRNA
bpRNA_RFAM_24412	82788	snoRNA
bpRNA_RFAM_24413	82789	snoRNA
bpRNA_RFAM_24414	82790	snoRNA
bpRNA_RFAM_24415	82791	snoRNA
bpRNA_RFAM_24416	82792	snoRNA
